fips,county_name,population,median_income,poverty_count,poverty_universe,poverty_rate
51085,"Hanover County, Virginia",111652,109504,5663,109403,5.18
51087,"Henrico County, Virginia",334434,86397,27912,330801,8.44
51089,"Henry County, Virginia",50365,48445,7315,49429,14.8
51091,"Highland County, Virginia",2265,62946,233,2261,10.31
51093,"Isle of Wight County, Virginia",39444,96118,2891,39140,7.39
51095,"James City County, Virginia",80046,107046,5119,79184,6.46
51097,"King and Queen County, Virginia",6676,72851,1232,6668,18.48
51099,"King George County, Virginia",27468,110517,1764,27123,6.5
51101,"King William County, Virginia",18232,85212,1431,18121,7.9
51103,"Lancaster County, Virginia",10876,67169,1391,10615,13.1
51105,"Lee County, Virginia",22042,42269,5617,20361,27.59
51107,"Loudoun County, Virginia",427082,178707,16821,424861,3.96
51109,"Louisa County, Virginia",39012,80343,3916,38840,10.08
51111,"Lunenburg County, Virginia",11990,54460,1758,11040,15.92
51113,"Madison County, Virginia",13931,82972,967,13722,7.05
51115,"Mathews County, Virginia",8517,75487,665,8439,7.88
51117,"Mecklenburg County, Virginia",30431,51691,5111,29431,17.37
51119,"Middlesex County, Virginia",10774,74154,978,10244,9.55
51121,"Montgomery County, Virginia",99159,70769,21057,88622,23.76
51125,"Nelson County, Virginia",14777,68525,2118,14738,14.37
51127,"New Kent County, Virginia",24139,120125,1228,23524,5.22
51131,"Northampton County, Virginia",12115,55933,2021,11846,17.06
51133,"Northumberland County, Virginia",12085,69500,1238,11988,10.33
51135,"Nottoway County, Virginia",15597,62161,2608,13769,18.94
51137,"Orange County, Virginia",37208,94175,3688,36656,10.06
51139,"Page County, Virginia",23750,59396,2234,23510,9.5
51141,"Patrick County, Virginia",17606,50938,1859,17178,10.82
51143,"Pittsylvania County, Virginia",60148,54115,8812,58743,15.0
51145,"Powhatan County, Virginia",31074,110667,963,29520,3.26
51147,"Prince Edward County, Virginia",21932,55082,3646,16854,21.63
51149,"Prince George County, Virginia",42873,88225,2878,35786,8.04
51153,"Prince William County, Virginia",484625,128873,29306,478461,6.13
51155,"Pulaski County, Virginia",33771,60767,4743,32454,14.61
51157,"Rappahannock County, Virginia",7409,98125,700,7402,9.46
51159,"Richmond County, Virginia",9047,64184,692,7409,9.34
51161,"Roanoke County, Virginia",96793,82931,6858,94400,7.26
51163,"Rockbridge County, Virginia",22578,63975,1773,22120,8.02
51165,"Rockingham County, Virginia",84739,78468,7902,82622,9.56
51167,"Russell County, Virginia",25635,49020,4592,25341,18.12
51169,"Scott County, Virginia",21504,45136,3729,20711,18.0
51171,"Shenandoah County, Virginia",44630,64437,5440,44140,12.32
51173,"Smyth County, Virginia",29585,46859,4772,28844,16.54
51175,"Southampton County, Virginia",17988,68465,1427,16494,8.65
51177,"Spotsylvania County, Virginia",143876,109576,9974,142947,6.98
51179,"Stafford County, Virginia",160520,133792,7940,156659,5.07
51181,"Surry County, Virginia",6552,71458,756,6522,11.59
51183,"Sussex County, Virginia",10793,62821,1107,9143,12.11
51185,"Tazewell County, Virginia",39933,45788,7374,38263,19.27
51187,"Warren County, Virginia",41104,84331,4542,40134,11.32
51191,"Washington County, Virginia",53913,62774,5749,52437,10.96
51193,"Westmoreland County, Virginia",18683,59766,2554,18497,13.81
51195,"Wise County, Virginia",35727,50740,5807,32737,17.74
51197,"Wythe County, Virginia",28219,55359,4354,27883,15.62
51199,"York County, Virginia",70590,108326,3694,68904,5.36
51510,"Alexandria city, Virginia",156788,113638,13037,155067,8.41
51520,"Bristol city, Virginia",17024,44706,3057,16734,18.27
51530,"Buena Vista city, Virginia",6612,54458,1339,6092,21.98
51540,"Charlottesville city, Virginia",45863,69829,9701,42891,22.62
51550,"Chesapeake city, Virginia",251153,94189,21444,246733,8.69
51570,"Colonial Heights city, Virginia",18210,76250,1723,18004,9.57
51580,"Covington city, Virginia",5671,42724,1317,5585,23.58
51590,"Danville city, Virginia",42239,42778,10156,40676,24.97
51595,"Emporia city, Virginia",5633,49375,729,5385,13.54
51600,"Fairfax city, Virginia",24478,132774,2346,23668,9.91
51610,"Falls Church city, Virginia",14593,154734,529,14518,3.64
51620,"Franklin city, Virginia",8212,65125,1340,8032,16.68
51630,"Fredericksburg city, Virginia",28383,85368,4281,26126,16.39
51640,"Galax city, Virginia",6698,41438,1503,6429,23.38
51650,"Hampton city, Virginia",137334,67758,17351,133087,13.04
51660,"Harrisonburg city, Virginia",51492,59752,11298,44151,25.59
51670,"Hopewell city, Virginia",22944,48681,5405,22729,23.78
51678,"Lexington city, Virginia",7420,89598,665,4174,15.93
51680,"Lynchburg city, Virginia",79255,59808,11939,68664,17.39
51683,"Manassas city, Virginia",42674,117919,2838,42288,6.71
51685,"Manassas Park city, Virginia",16923,100668,979,16878,5.8
51690,"Martinsville city, Virginia",13584,42434,2871,13145,21.84
51700,"Newport News city, Virginia",184774,66718,26927,177844,15.14
51710,"Norfolk city, Virginia",235037,64017,37182,215033,17.29
51720,"Norton city, Virginia",3620,38497,917,3564,25.73
51730,"Petersburg city, Virginia",33365,50741,6930,32874,21.08
51735,"Poquoson city, Virginia",12556,120919,724,12533,5.78
51740,"Portsmouth city, Virginia",97299,58972,16612,94455,17.59
51750,"Radford city, Virginia",16505,52791,4513,13403,33.67
51760,"Richmond city, Virginia",227595,62671,40994,217613,18.84
51770,"Roanoke city, Virginia",98677,52671,19062,96897,19.67
51775,"Salem city, Virginia",25477,66716,2500,23022,10.86
51790,"Staunton city, Virginia",25765,62586,3042,24222,12.56
51800,"Suffolk city, Virginia",96638,90089,9454,95740,9.87
51810,"Virginia Beach city, Virginia",457066,90685,37541,448753,8.37
51820,"Waynesboro city, Virginia",22574,56364,2612,22318,11.7
51830,"Williamsburg city, Virginia",15564,70206,1520,10756,14.13
51840,"Winchester city, Virginia",27981,64648,5182,26847,19.3
53001,"Adams County, Washington",20690,65042,4199,20494,20.49
53003,"Asotin County, Washington",22424,69107,3317,22209,14.94
53005,"Benton County, Washington",210224,87316,23008,208077,11.06
53007,"Chelan County, Washington",79518,78306,7085,78619,9.01
53009,"Clallam County, Washington",77593,67999,8225,76325,10.78
53011,"Clark County, Washington",510516,94948,42559,506519,8.4
53013,"Columbia County, Washington",3996,71528,357,3955,9.03
53015,"Cowlitz County, Washington",111539,72932,14294,109961,13.0
53017,"Douglas County, Washington",43733,80374,3444,43534,7.91
53019,"Ferry County, Washington",7326,54650,1131,7253,15.59
53021,"Franklin County, Washington",97676,82755,12414,95326,13.02
53023,"Garfield County, Washington",2326,62411,247,2292,10.78
53025,"Grant County, Washington",100428,71115,14884,99494,14.96
53027,"Grays Harbor County, Washington",76397,63539,10358,73378,14.12
53029,"Island County, Washington",86747,88358,5875,84156,6.98
53031,"Jefferson County, Washington",33313,71143,4123,32792,12.57
53033,"King County, Washington",2262713,122148,186954,2231897,8.38
53035,"Kitsap County, Washington",276581,98546,22299,268801,8.3
53037,"Kittitas County, Washington",44736,69928,6130,42823,14.31
53039,"Klickitat County, Washington",23082,70400,3155,23035,13.7
53041,"Lewis County, Washington",83925,69690,10756,82815,12.99
53043,"Lincoln County, Washington",11271,71227,1162,11160,10.41
53045,"Mason County, Washington",66968,78359,8232,65298,12.61
53047,"Okanogan County, Washington",42811,60293,7827,42271,18.52
53049,"Pacific County, Washington",23750,62350,2709,23434,11.56
53051,"Pend Oreille County, Washington",13811,63750,1853,13623,13.6
53053,"Pierce County, Washington",924106,96632,80115,903313,8.87
53055,"San Juan County, Washington",18266,83682,1892,18048,10.48
53057,"Skagit County, Washington",130407,85474,14887,128609,11.58
53059,"Skamania County, Washington",12276,90085,1008,12177,8.28
53061,"Snohomish County, Washington",834648,107982,65003,824873,7.88
53063,"Spokane County, Washington",544323,73513,64956,530313,12.25
53065,"Stevens County, Washington",47470,67405,6072,47013,12.92
53067,"Thurston County, Washington",296640,93985,28292,292670,9.67
53069,"Wahkiakum County, Washington",4573,57091,714,4543,15.72
53071,"Walla Walla County, Washington",62102,72212,6738,57506,11.72
53073,"Whatcom County, Washington",228432,80989,28364,223256,12.7
53075,"Whitman County, Washington",47042,52893,9743,41126,23.69
53077,"Yakima County, Washington",256605,68015,39074,253339,15.42
54001,"Barbour County, West Virginia",15454,48347,3083,14825,20.8
54003,"Berkeley County, West Virginia",126165,77329,14159,124478,11.37
54005,"Boone County, West Virginia",21312,56152,3642,21040,17.31
54007,"Braxton County, West Virginia",12345,44449,2236,11885,18.81
54009,"Brooke County, West Virginia",22053,52116,2552,21065,12.11
54011,"Cabell County, West Virginia",93300,52828,17623,88898,19.82
54013,"Calhoun County, West Virginia",6158,41421,2046,6131,33.37
54015,"Clay County, West Virginia",7946,42790,1952,7839,24.9
54017,"Doddridge County, West Virginia",7767,61164,966,6654,14.52
54019,"Fayette County, West Virginia",39987,52672,7282,38752,18.79
54021,"Gilmer County, West Virginia",7376,50991,684,5297,12.91
54023,"Grant County, West Virginia",10972,61530,1458,10863,13.42
54025,"Greenbrier County, West Virginia",32688,48662,6611,31928,20.71
54027,"Hampshire County, West Virginia",23340,60299,3214,22652,14.19
54029,"Hancock County, West Virginia",28658,61017,4211,28156,14.96
54031,"Hardy County, West Virginia",14236,49302,2491,14114,17.65
54033,"Harrison County, West Virginia",65407,58326,8708,64193,13.57
54035,"Jackson County, West Virginia",27753,55671,4826,27529,17.53
54037,"Jefferson County, West Virginia",58546,95523,5038,57210,8.81
54039,"Kanawha County, West Virginia",178198,58887,28216,175075,16.12
54041,"Lewis County, West Virginia",16808,52279,3222,16618,19.39
54043,"Lincoln County, West Virginia",20170,48593,4099,19870,20.63
54045,"Logan County, West Virginia",31826,47237,6621,30940,21.4
54047,"McDowell County, West Virginia",18413,29980,5054,16335,30.94
54049,"Marion County, West Virginia",56042,67537,7414,54629,13.57
54051,"Marshall County, West Virginia",30129,60329,4396,29274,15.02
54053,"Mason County, West Virginia",25214,53454,4366,24414,17.88
54055,"Mercer County, West Virginia",59062,47799,10372,57694,17.98
54057,"Mineral County, West Virginia",26922,68049,3719,26095,14.25
54059,"Mingo County, West Virginia",22979,39527,6804,22785,29.86
54061,"Monongalia County, West Virginia",106520,62704,20538,100158,20.51
54063,"Monroe County, West Virginia",12401,54508,1929,12312,15.67
54065,"Morgan County, West Virginia",17327,63805,1891,17149,11.03
54067,"Nicholas County, West Virginia",24446,49280,4323,24250,17.83
54069,"Ohio County, West Virginia",41904,57867,6216,39672,15.67
54071,"Pendleton County, West Virginia",6111,61738,982,6008,16.34
54073,"Pleasants County, West Virginia",7572,61038,565,7060,8.0
54075,"Pocahontas County, West Virginia",7855,41200,1558,7488,20.81
54077,"Preston County, West Virginia",34204,61373,4284,30282,14.15
54079,"Putnam County, West Virginia",57250,77871,6070,56828,10.68
54081,"Raleigh County, West Virginia",73666,52055,15123,69979,21.61
54083,"Randolph County, West Virginia",27782,55057,3725,25311,14.72
54085,"Ritchie County, West Virginia",8372,50256,1785,8234,21.68
54087,"Roane County, West Virginia",13921,45194,2790,13799,20.22
54089,"Summers County, West Virginia",11833,42544,2105,10958,19.21
54091,"Taylor County, West Virginia",16543,56807,2366,16119,14.68
54093,"Tucker County, West Virginia",6698,53475,859,6520,13.17
54095,"Tyler County, West Virginia",8181,58293,1426,8062,17.69
54097,"Upshur County, West Virginia",23758,51859,4093,22346,18.32
54099,"Wayne County, West Virginia",38498,55539,6015,38363,15.68
54101,"Webster County, West Virginia",8253,42061,1812,8187,22.13
54103,"Wetzel County, West Virginia",14233,53341,2303,13847,16.63
54105,"Wirt County, West Virginia",5131,54688,930,5073,18.33
54107,"Wood County, West Virginia",83829,56193,12208,82515,14.79
54109,"Wyoming County, West Virginia",20948,48038,4699,20822,22.57
55001,"Adams County, Wisconsin",20928,59153,2785,20186,13.8
55003,"Ashland County, Wisconsin",16050,57645,2525,15416,16.38
55005,"Barron County, Wisconsin",46741,64619,4566,46039,9.92
55007,"Bayfield County, Wisconsin",16410,69609,1453,16239,8.95
55009,"Brown County, Wisconsin",269425,77490,25754,262685,9.8
55011,"Buffalo County, Wisconsin",13341,68722,1154,13220,8.73
55013,"Burnett County, Wisconsin",16741,61664,2178,16587,13.13
55015,"Calumet County, Wisconsin",52626,87700,2964,52408,5.66
55017,"Chippewa County, Wisconsin",66558,74009,5892,63871,9.22
55019,"Clark County, Wisconsin",34736,66250,4099,34062,12.03
55021,"Columbia County, Wisconsin",58322,82792,4443,56873,7.81
55023,"Crawford County, Wisconsin",16064,63496,1918,15271,12.56
55025,"Dane County, Wisconsin",564777,88108,57774,551045,10.48
55027,"Dodge County, Wisconsin",88818,73992,6621,84325,7.85
55029,"Door County, Wisconsin",30279,71785,2595,29961,8.66
55031,"Douglas County, Wisconsin",44197,72579,4478,42985,10.42
55033,"Dunn County, Wisconsin",45349,71785,4504,42078,10.7
55035,"Eau Claire County, Wisconsin",106328,71834,11821,102391,11.54
55037,"Florence County, Wisconsin",4617,62786,384,4540,8.46
55039,"Fond du Lac County, Wisconsin",104053,73154,8792,100645,8.74
55041,"Forest County, Wisconsin",9261,59727,1361,9061,15.02
55043,"Grant County, Wisconsin",51678,64349,6469,48145,13.44
55045,"Green County, Wisconsin",37036,80248,2548,36480,6.98
55047,"Green Lake County, Wisconsin",19165,66917,2492,18807,13.25
55049,"Iowa County, Wisconsin",23832,83372,1815,23484,7.73
55051,"Iron County, Wisconsin",6164,59058,698,6024,11.59
55053,"Jackson County, Wisconsin",20971,65508,2493,19800,12.59
55055,"Jefferson County, Wisconsin",85867,80604,6734,82874,8.13
55057,"Juneau County, Wisconsin",26695,65150,3627,25391,14.28
55059,"Kenosha County, Wisconsin",168413,79412,17302,164647,10.51
55061,"Kewaunee County, Wisconsin",20621,80085,1559,20471,7.62
55063,"La Crosse County, Wisconsin",120262,70704,14383,115764,12.42
55065,"Lafayette County, Wisconsin",16788,72091,1783,16669,10.7
55067,"Langlade County, Wisconsin",19473,57258,2323,19149,12.13
55069,"Lincoln County, Wisconsin",28403,67726,2925,27890,10.49
55071,"Manitowoc County, Wisconsin",81314,68611,7826,80208,9.76
55073,"Marathon County, Wisconsin",138067,76185,12159,136397,8.91
55075,"Marinette County, Wisconsin",41907,63401,3713,40914,9.08
55077,"Marquette County, Wisconsin",15706,63471,1843,15583,11.83
55078,"Menominee County, Wisconsin",4256,59528,895,4224,21.19
55079,"Milwaukee County, Wisconsin",927656,62118,158786,909116,17.47
55081,"Monroe County, Wisconsin",46169,68213,5384,45468,11.84
55083,"Oconto County, Wisconsin",39329,75886,3265,38775,8.42
55085,"Oneida County, Wisconsin",38007,69621,3067,37407,8.2
55087,"Outagamie County, Wisconsin",191537,82857,12068,188232,6.41
55089,"Ozaukee County, Wisconsin",92345,96734,4119,90483,4.55
55091,"Pepin County, Wisconsin",7372,74536,580,7301,7.94
55093,"Pierce County, Wisconsin",42351,88802,3806,39893,9.54
55095,"Polk County, Wisconsin",45327,76208,3708,44749,8.29
55097,"Portage County, Wisconsin",70375,73284,6898,67483,10.22
55099,"Price County, Wisconsin",14077,58720,1804,13908,12.97
55101,"Racine County, Wisconsin",196888,75331,20736,192098,10.79
55103,"Richland County, Wisconsin",17229,62649,2447,16914,14.47
55105,"Rock County, Wisconsin",163944,74390,16058,161053,9.97
55107,"Rusk County, Wisconsin",14146,58322,1737,13909,12.49
55109,"St. Croix County, Wisconsin",94819,102482,6188,93887,6.59
55111,"Sauk County, Wisconsin",65759,77648,5690,64955,8.76
55113,"Sawyer County, Wisconsin",18243,59055,2660,17773,14.97
55115,"Shawano County, Wisconsin",40927,67032,4404,40164,10.97
55117,"Sheboygan County, Wisconsin",117783,71898,9265,114645,8.08
55119,"Taylor County, Wisconsin",19972,63142,1835,19753,9.29
55121,"Trempealeau County, Wisconsin",30786,71295,2564,30285,8.47
55123,"Vernon County, Wisconsin",30915,69556,4431,30544,14.51
55125,"Vilas County, Wisconsin",23410,67132,2527,23116,10.93
55127,"Walworth County, Wisconsin",105447,77359,9976,102665,9.72
55129,"Washburn County, Wisconsin",16749,61270,1940,16571,11.71
55131,"Washington County, Wisconsin",137320,95851,7183,136500,5.26
55133,"Waukesha County, Wisconsin",409040,104100,21085,405003,5.21
55135,"Waupaca County, Wisconsin",51714,71189,5067,50397,10.05
55137,"Waushara County, Wisconsin",24752,64968,2631,23772,11.07
55139,"Winnebago County, Wisconsin",171357,72873,17903,164465,10.89
55141,"Wood County, Wisconsin",74039,66417,7543,73241,10.3
56001,"Albany County, Wyoming",37713,59881,7328,34974,20.95
56003,"Big Horn County, Wyoming",11737,60547,1372,11473,11.96
56005,"Campbell County, Wyoming",47018,95253,4210,46237,9.11
56007,"Carbon County, Wyoming",14549,66721,1752,13943,12.57
56009,"Converse County, Wyoming",13759,79164,1541,13606,11.33
56011,"Crook County, Wyoming",7339,71209,451,7286,6.19
56013,"Fremont County, Wyoming",39472,64646,4766,38471,12.39
56015,"Goshen County, Wyoming",12587,64882,1439,11660,12.34
56017,"Hot Springs County, Wyoming",4618,64375,618,4509,13.71
56019,"Johnson County, Wyoming",8602,63905,900,8485,10.61
56021,"Laramie County, Wyoming",100661,77884,9755,98779,9.88
56023,"Lincoln County, Wyoming",20158,86092,1418,20047,7.07
56025,"Natrona County, Wyoming",79735,71247,7620,78370,9.72
56027,"Niobrara County, Wyoming",2415,48987,386,2190,17.63
56029,"Park County, Wyoming",30109,70533,2519,29352,8.58
56031,"Platte County, Wyoming",8606,66299,864,8457,10.22
56033,"Sheridan County, Wyoming",31585,70855,3012,30728,9.8
56035,"Sublette County, Wyoming",8806,82791,731,8746,8.36
56037,"Sweetwater County, Wyoming",41786,76464,5537,41200,13.44
56039,"Teton County, Wyoming",23358,112681,1633,23235,7.03
